Label,VoxelCount,Volume,Centroid.X,Centroid.Y,Centroid.Z
1519,4206,4206,189.606,500.943,63.694
1520,8423,8423,146.713,805.689,63.608
1521,7363,7363,354.759,871.515,64.810
1522,10601,10601,421.079,945.196,64.705
1523,4783,4783,672.204,1016.937,64.048
1524,477,477,23.524,208.730,61.771
1525,4243,4243,1016.200,241.901,64.580
1526,4513,4513,147.672,270.197,63.349
1527,7874,7874,861.934,288.234,64.168
1528,4143,4143,9.833,287.321,63.278
1529,4449,4449,119.717,344.116,63.811
1530,5688,5688,31.320,405.439,63.372
1531,8941,8941,876.093,432.417,63.756
1532,2882,2882,154.414,481.200,64.215
1533,294,294,83.626,487.350,63.442
1534,9389,9389,807.175,549.192,64.575
1535,8714,8714,838.293,693.095,63.766
1536,5804,5804,924.757,821.567,64.332
1537,5884,5884,79.109,927.576,63.992
1538,7753,7753,166.827,963.630,64.816
1539,6242,6242,41.381,989.975,63.832
1540,1296,1296,121.613,3.201,63.902
1541,7682,7682,1000.265,70.548,64.314
1542,8282,8282,767.821,80.968,64.607
1543,10305,10305,300.036,175.020,64.144
1544,10124,10124,961.798,260.686,64.122
1545,1513,1513,272.998,356.884,64.562
1546,7551,7551,941.655,357.882,64.471
1547,7969,7969,945.462,380.572,64.247
1548,4439,4439,221.243,512.318,64.998
1549,2222,2222,153.301,534.860,65.297
1550,10090,10090,529.766,568.382,64.932
1551,3805,3805,610.487,736.244,66.037
1552,90,90,514.656,887.567,60.878
1553,6130,6130,823.320,921.144,64.946
1554,284,284,966.972,940.359,61.940
1555,9615,9615,606.946,947.176,64.648
1556,628,628,513.382,1020.124,63.570
1557,1092,1092,139.266,1020.205,62.289
1558,7024,7024,365.237,8.506,64.646
1559,1402,1402,498.293,3.192,65.462
1560,7332,7332,504.717,23.613,64.760
1561,6525,6525,928.040,20.867,65.278
1562,6673,6673,353.635,42.679,64.675
1563,8484,8484,383.256,42.796,64.550
1564,106,106,110.906,342.019,62.972
1565,428,428,208.327,452.231,62.666
1566,79,79,675.215,509.886,67.025
1567,273,273,13.678,581.842,64.777
1568,8902,8902,469.075,735.082,64.633
1569,1526,1526,941.818,838.853,64.102
1570,2337,2337,470.613,75.379,66.268
1571,4291,4291,98.606,96.003,64.984
1572,5947,5947,431.927,133.409,65.815
1573,3056,3056,978.456,205.241,65.497
1574,1686,1686,280.486,358.065,66.564
1575,2407,2407,1018.081,393.595,65.610
1576,1618,1618,221.509,464.651,65.052
1577,1028,1028,171.401,461.761,65.305
1578,6608,6608,713.582,539.052,65.355
1579,3730,3730,193.972,677.908,65.465
1580,5032,5032,687.314,762.547,65.327
1581,6707,6707,92.289,796.032,65.032
1582,4430,4430,882.434,822.722,65.191
1583,4099,4099,752.789,874.926,65.347
1584,4557,4557,40.521,22.298,65.568
1585,2284,2284,1012.711,124.408,65.803
1586,2978,2978,329.970,212.063,65.889
1587,2601,2601,128.428,257.314,64.967
1588,2705,2705,1014.552,303.435,66.530
1589,2649,2649,151.766,314.233,65.091
1590,268,268,157.507,434.362,64.907
1591,5187,5187,868.133,463.809,65.623
1592,3531,3531,883.218,519.641,65.457
1593,5297,5297,737.570,533.630,65.611
1594,1421,1421,1000.705,666.266,65.918
1595,4764,4764,100.298,728.617,65.545
1596,2293,2293,933.728,765.645,65.633
1597,4574,4574,837.798,832.199,65.473
1598,1540,1540,703.510,116.448,66.866
1599,228,228,346.991,273.605,65.461
1600,2738,2738,351.085,281.499,65.630
1601,946,946,599.352,305.860,66.200
1602,67,67,155.388,439.642,66.881
1603,702,702,1017.266,455.989,64.259
1604,104,104,189.452,687.385,64.173
1605,3433,3433,135.783,852.731,66.168
1606,2207,2207,688.167,863.451,66.174
1607,343,343,136.204,922.813,65.802
1608,467,467,55.330,241.317,65.792
1609,1258,1258,819.317,315.785,66.349
1610,426,426,967.291,480.594,66.915
1611,1173,1173,135.221,520.346,66.241
1612,1387,1387,254.850,525.637,66.478
1613,132,132,62.818,540.727,66.909
1614,441,441,17.692,582.710,65.422
1615,2985,2985,70.495,724.410,66.101
1616,248,248,256.145,730.387,64.435
1617,4325,4325,266.306,781.370,66.246
1618,2627,2627,114.332,829.959,66.274
1619,2820,2820,145.200,891.176,66.185
1620,1454,1454,951.094,919.925,66.685
1621,322,322,326.773,935.953,65.469
1622,2549,2549,50.124,1014.890,66.121
1623,1563,1563,574.133,5.106,66.667
1624,1590,1590,9.353,8.392,66.698
1625,1756,1756,402.471,96.062,66.853
1626,2498,2498,538.219,128.076,67.203
1627,1576,1576,545.742,222.390,67.072
1628,1169,1169,243.639,265.862,67.029
1629,989,989,99.798,287.824,66.215
1630,261,261,82.146,309.157,67.341
1631,741,741,330.221,331.973,68.043
1632,702,702,101.413,388.009,65.956
1633,839,839,802.334,401.503,66.982
1634,4126,4126,534.731,425.399,66.672
1635,236,236,137.339,529.411,65.496
1636,3340,3340,324.790,571.020,66.602
1637,296,296,963.115,618.679,66.419
1638,2082,2082,218.690,856.826,66.696
1639,2661,2661,559.007,884.245,66.653
1640,379,379,326.198,940.483,66.551
1641,2199,2199,634.708,989.197,66.741
1642,65,65,544.662,213.169,67.292
1643,1263,1263,868.148,226.923,67.260
1644,2075,2075,306.324,427.941,66.943
1645,664,664,294.452,477.553,66.880
1646,913,913,328.751,498.141,66.988
1647,1147,1147,544.616,912.861,66.946
1648,555,555,125.514,20.805,67.308
1649,288,288,430.851,50.441,67.372
1650,115,115,327.470,324.243,68.304
1651,870,870,908.562,380.760,67.694
1652,794,794,383.547,767.166,67.258
1653,638,638,331.661,817.412,67.337
1654,1067,1067,855.551,918.651,67.236
1655,500,500,907.524,980.438,67.310
1656,919,919,875.386,992.448,67.303
1657,821,821,600.474,1014.613,67.449
1658,530,530,494.345,1020.302,67.421
1659,709,709,396.492,16.992,67.700
1660,911,911,382.923,84.465,67.659
1661,884,884,298.903,296.420,67.766
1662,511,511,886.742,309.448,67.699
